path,id,parent_id,level,object_id,object_type,object_key,query_status,query_time,query_type,snippet.topLevelComment.snippet.textOriginal,snippet.topLevelComment.snippet.likeCount,snippet.totalReplyCount
Uc0V20xmccI/UgycETt9bVMfo-jhH454AaABAg,12710,8304,1,UgycETt9bVMfo-jhH454AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.453222,YouTube:/commentThreads,Son was not a winger he was playing as a  Center forward yesterday! Richy was a winger,0,0
Uc0V20xmccI/UgxPKcn97LXzq9yRhY94AaABAg,12711,8304,1,UgxPKcn97LXzq9yRhY94AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.453222,YouTube:/commentThreads,son❤,0,0
Uc0V20xmccI/UgwJjCENtN-hMd-IjDt4AaABAg,12712,8304,1,UgwJjCENtN-hMd-IjDt4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.453222,YouTube:/commentThreads,Yang eror bukan var tapi yang eror itu wasit sungguh memalukan,0,0
Uc0V20xmccI/Ugw44ZfqOehmt_lEgn14AaABAg,12713,8304,1,Ugw44ZfqOehmt_lEgn14AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.453222,YouTube:/commentThreads,"1:10 Vicario, Van Der Ven and Maddison were bought before Kane had left",0,2
Uc0V20xmccI/Ugwsp3fR_dse5soGTAp4AaABAg,12714,8304,1,Ugwsp3fR_dse5soGTAp4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.453222,YouTube:/commentThreads,Harus di usut tuntas wasit yang bertugas vs Tottenham tadi malam. Liverpool kalah terhormat karena d curangi...,0,0
Uc0V20xmccI/UgzI8g12u51FCMfzYkp4AaABAg,12715,8304,1,UgzI8g12u51FCMfzYkp4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.453222,YouTube:/commentThreads,"Liverpool are a level higher than Tottenham right now, even with an amazing goal disallowed and two men sent off due to unprofessional refereeing.  Tottenham couldn't win the game until Matip made a mistake during the dying seconds of the match.  Otherwise Liverpool could see off Tottenham with relatively great ease.",14,0
Uc0V20xmccI/UgwzqTU4XUyXRp0IrSN4AaABAg,12716,8304,1,UgwzqTU4XUyXRp0IrSN4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.453222,YouTube:/commentThreads,Weh!now we fully respect the enormous spiritual warfare in holy high places 🔥🔥🔥🔥 Barclays premier League wisdom and hearts of pride!!!greater justice reigning supreme at all cost 🍖🍖🍖🍖🍷🍷🍷  💋💋💋💋🧀🧀🧀🧀🥂🍾🍷,0,0
Uc0V20xmccI/Ugwbf9aNC3cdeFO6byR4AaABAg,12717,8304,1,Ugwbf9aNC3cdeFO6byR4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.453222,YouTube:/commentThreads,VAR is not helping the game whats the point,0,0
Uc0V20xmccI/Ugx5237VTPhLuvCyT_B4AaABAg,12718,8304,1,Ugx5237VTPhLuvCyT_B4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.453222,YouTube:/commentThreads,"The performance was absolutely heroic. With 11, 10 and 9 men.",715,17
Uc0V20xmccI/Ugwp3FlW81ePZYp_B_l4AaABAg,12719,8304,1,Ugwp3FlW81ePZYp_B_l4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.453222,YouTube:/commentThreads,07:35 대단하다 😮 👍 09:29 😮😮🙈🙉🙊,1,0
Uc0V20xmccI/Ugz5t6IrjUVIkoT6wBN4AaABAg,12720,8304,1,Ugz5t6IrjUVIkoT6wBN4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.453222,YouTube:/commentThreads,the VAR officials didn't realize that the goal wasn't given..?! when everyone else in the fucking world did!!?! CLOWNS,0,0
Uc0V20xmccI/Ugxt1QTaj_t2JoS6zRN4AaABAg,12721,8304,1,Ugxt1QTaj_t2JoS6zRN4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.453222,YouTube:/commentThreads,Loser liverpool wkwkwwkwk😅,0,0
Uc0V20xmccI/UgyqVeL9HKDouyLAEK54AaABAg,12722,8304,1,UgyqVeL9HKDouyLAEK54AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.453222,YouTube:/commentThreads,Its weird the commentary intentionally skips where its a wrong offisde call,0,0
Uc0V20xmccI/Ugz51KPh8paf8cIpiFd4AaABAg,12723,8304,1,Ugz51KPh8paf8cIpiFd4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.453222,YouTube:/commentThreads,Bangga pada para pejuang liverpool...YNWA,0,0
Uc0V20xmccI/UgxvdLoGZD6bAGmboA54AaABAg,12724,8304,1,UgxvdLoGZD6bAGmboA54AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.453222,YouTube:/commentThreads,"the more i see this, the more im fuming at PGMOL... they deserved to be drag to court - practically causing monetary loses for all involved.",1,0
Uc0V20xmccI/Ugyn8R4wOgdnZF_J0od4AaABAg,12725,8304,1,Ugyn8R4wOgdnZF_J0od4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.453222,YouTube:/commentThreads,Liverpol tidak dapat poin atas kesalahan wasit. Dan cuma dapat kata maaf,0,0
Uc0V20xmccI/UgxZHSDFtkAFkF45hRl4AaABAg,12726,8304,1,UgxZHSDFtkAFkF45hRl4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.453222,YouTube:/commentThreads,VARの意味を感じられない,0,0
Uc0V20xmccI/Ugzu1kTkYCHL4PENKTB4AaABAg,12727,8304,1,Ugzu1kTkYCHL4PENKTB4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.453222,YouTube:/commentThreads,"I was fuming watching this match since the disallowed goal, but I can not be prouder of every single Reds on the pitch.  It was amazing, played like that with 2 people down (the red cards were dubious ).   Valiant efforts, lads ! keep your chin up. To Matip, it was unlucky. You played very well throughout bar the OG.   YNWA",28,0
Uc0V20xmccI/UgzIrR831Evq7VCsCuh4AaABAg,12728,8304,1,UgzIrR831Evq7VCsCuh4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.453222,YouTube:/commentThreads,Karma! 😂,0,0
Uc0V20xmccI/UgywsumzpmG_eFUfjXV4AaABAg,12729,8304,1,UgywsumzpmG_eFUfjXV4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.453222,YouTube:/commentThreads,Get robbed,0,0
Uc0V20xmccI/Ugx_wJXUUb6SVpDRt0p4AaABAg,12730,8304,1,Ugx_wJXUUb6SVpDRt0p4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.453222,YouTube:/commentThreads,ROUBO DO CARALEO!,0,0
Uc0V20xmccI/UgxDDzQikWgX4suZSax4AaABAg,12731,8304,1,UgxDDzQikWgX4suZSax4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.453222,YouTube:/commentThreads,"Honestly I don’t know where to start. I’m not one to throw the ‘scripting’ or ‘it’s rigged’ bullshit about but I genuinely don’t think that there is another explanation for the officiating. They didn’t draw the lines because he clearly looked onside? Is that why they think? Surely not, were they on drugs?? But in reality it was the exact opposite and it looks clearly onside. But it’s was still kind of close so just for the sake of the viewers you should still show them. And for the red cards I cba even getting into that, I’ll end up punching my phone before I finish typin. I just can’t let this go how are we meant to forget about this and move on, it’s a joke. But yeah as for the rest of the season, I think we will do well in the league, being in the europa will be good for saving the better players for big league games. We’ll be okay reds 👊🔴",0,0
Uc0V20xmccI/UgyG9DHxYCuYLBFq7Ip4AaABAg,12732,8304,1,UgyG9DHxYCuYLBFq7Ip4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.453222,YouTube:/commentThreads,that red card on Curtis was ridiculous the guy ran into him,0,0
Uc0V20xmccI/UgzG1Bg97nqfIviyKU54AaABAg,12733,8304,1,UgzG1Bg97nqfIviyKU54AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.453222,YouTube:/commentThreads,This is How the mafia works..,0,0
Uc0V20xmccI/UgyFAgiwD8hhQrMgwu14AaABAg,12734,8304,1,UgyFAgiwD8hhQrMgwu14AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.453222,YouTube:/commentThreads,"Hopefully the awful officiating helps to further solidify the team mentality wise, the performance with only 9 men was outstanding and a lot more than any one would have expected.",0,0
Uc0V20xmccI/UgzeHdne_LT_cf9R9AR4AaABAg,12735,8304,1,UgzeHdne_LT_cf9R9AR4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.453222,YouTube:/commentThreads,So proud for you lads. With nine man can still survive. For spurs we awaits you in anfield,1,0
Uc0V20xmccI/UgxBsC35LqNZtpp-bf94AaABAg,12736,8304,1,UgxBsC35LqNZtpp-bf94AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.453222,YouTube:/commentThreads,"Matip goal is not his fault, that common reaction from defender, if he not kick, spur player waiting behind him and has a chance to make a goal",0,0
Uc0V20xmccI/Ugyjt9HlB7u4ogN12Jd4AaABAg,12737,8304,1,Ugyjt9HlB7u4ogN12Jd4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.453222,YouTube:/commentThreads,YNWA 9 Liv vs Tot+ Ref + Var😅,0,0
Uc0V20xmccI/UgxcBvKrj80hdRsRC3V4AaABAg,12738,8304,1,UgxcBvKrj80hdRsRC3V4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.453222,YouTube:/commentThreads,Never been so proud of being a red.Matip you're one of us.YNWA❤,13,0
Uc0V20xmccI/Ugyc3ge1warl6HTRNdF4AaABAg,12739,8304,1,Ugyc3ge1warl6HTRNdF4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.453222,YouTube:/commentThreads,Allison is MOM. 2 Supersave goals.,0,0
Uc0V20xmccI/Ugwm6xZIJ3QMi2b65o14AaABAg,12740,8304,1,Ugwm6xZIJ3QMi2b65o14AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.453222,YouTube:/commentThreads,"Matip, you should buy lottery to lose your unluck. it will be help for next game.",0,0
Uc0V20xmccI/UgwnAPbU3zO0Zdv_NsR4AaABAg,12741,8304,1,UgwnAPbU3zO0Zdv_NsR4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.453222,YouTube:/commentThreads,Always Proud...👋👋👋,0,0
Uc0V20xmccI/UgyMfKma4QuqXTey96F4AaABAg,12742,8304,1,UgyMfKma4QuqXTey96F4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.453222,YouTube:/commentThreads,Absolutely proud of the team! 9 vs 14 is no easy task.,63,1
Uc0V20xmccI/UgzdQ1aBy78XyWqmcO14AaABAg,12743,8304,1,UgzdQ1aBy78XyWqmcO14AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.453222,YouTube:/commentThreads,"despite all the controversy just one word, Proud, just Proud, nothing else to say proud of matip proud of the whole team and specially proud of the mentality, we are not going to get points for this, that's why PROUD is the word for the reds.",1,0
Uc0V20xmccI/Ugx6a-D47yoTBTly6MZ4AaABAg,12744,8304,1,Ugx6a-D47yoTBTly6MZ4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.453222,YouTube:/commentThreads,"It's unfortunate that there was a OG, but both fought well.",0,0
Uc0V20xmccI/Ugzy6jEU_py_0U7fmf54AaABAg,12745,8304,1,Ugzy6jEU_py_0U7fmf54AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.453222,YouTube:/commentThreads,"When liv player get red card they use Video 2,3 times but when offside goal they said by diaz  they not use it 2,3 times....bullshettttt...!!!",0,0
Uc0V20xmccI/Ugy_eD34NCocCHblXpJ4AaABAg,12746,8304,1,Ugy_eD34NCocCHblXpJ4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.453222,YouTube:/commentThreads,Totenham dirty win,0,0
Uc0V20xmccI/UgwFJkLpmg5Nqfgxf954AaABAg,12747,8304,1,UgwFJkLpmg5Nqfgxf954AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.453222,YouTube:/commentThreads,Proud to the team,0,0
Uc0V20xmccI/UgzCZghPwj-X8Q95paF4AaABAg,12748,8304,1,UgzCZghPwj-X8Q95paF4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.453222,YouTube:/commentThreads,Ref out,0,0
Uc0V20xmccI/Uc0V20xmccI,12749,8304,1,Uc0V20xmccI,offcut,,fetched (200),2023-10-16 14:39:42.453222,YouTube:/commentThreads,,,
Uc0V20xmccI/UgxIHm1lYIoA0bZh5Q94AaABAg,12750,8304,1,UgxIHm1lYIoA0bZh5Q94AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,We will see new history when spur visit to anfield 😁,0,0
Uc0V20xmccI/UgzKWwsfMJbbr4oqJAp4AaABAg,12751,8304,1,UgzKWwsfMJbbr4oqJAp4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,Would love to see an Inside PGMOL,0,0
Uc0V20xmccI/UgyWspKbgIY-qLmPVw54AaABAg,12752,8304,1,UgyWspKbgIY-qLmPVw54AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,Wish Liverpool win the Premier League,0,0
Uc0V20xmccI/UgxTUny8ky1uLYn2z_V4AaABAg,12753,8304,1,UgxTUny8ky1uLYn2z_V4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,Why use VAR if the result still biased...stupid referee and all that related to it...,0,0
Uc0V20xmccI/UgyFgk_0_RingAy_1Bh4AaABAg,12754,8304,1,UgyFgk_0_RingAy_1Bh4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,Most corrupt game you’ll ever see!,0,0
Uc0V20xmccI/Ugzlz1QZMZ2FPDVJMcl4AaABAg,12755,8304,1,Ugzlz1QZMZ2FPDVJMcl4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,"im not a liverpool fan, but you guys were robbed.",0,0
Uc0V20xmccI/UgxuzRMH6XZ428-Lb8p4AaABAg,12756,8304,1,UgxuzRMH6XZ428-Lb8p4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,The team should have refused to continue play until a VAR was used to clarify,0,0
Uc0V20xmccI/Ugyuni3mQavWH_AGU9p4AaABAg,12757,8304,1,Ugyuni3mQavWH_AGU9p4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,The more I look at it.. the worse it gets.. this was criminal..,0,0
Uc0V20xmccI/UgxaKDkbmkWQXxmrb_F4AaABAg,12758,8304,1,UgxaKDkbmkWQXxmrb_F4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,Not Liverpool fan but that was unfair for liverpool,0,0
Uc0V20xmccI/UgxlfEYbY240e97lIY94AaABAg,12759,8304,1,UgxlfEYbY240e97lIY94AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,"Why didn't the people at VAR not notice the score was still 0-0, at any time.",0,0
Uc0V20xmccI/UgzH2dv03IILYzMxsqt4AaABAg,12760,8304,1,UgzH2dv03IILYzMxsqt4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,Those EPL referees need to be sacked and investigated...,0,0
Uc0V20xmccI/Ugxw0kjGMqMLboAHhHZ4AaABAg,12761,8304,1,Ugxw0kjGMqMLboAHhHZ4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,"So, so proud of the lads. Every last one of them. They dug deep and played amazingly well, not just against a great Spurs side, but against blatantly corrupt, inept officials. We Are Liverpool. This Means More! YNWA ♥",272,8
Uc0V20xmccI/UgwCMwALvj_PLFmwas94AaABAg,12762,8304,1,UgwCMwALvj_PLFmwas94AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,hahahaa loserpool,1,0
Uc0V20xmccI/Ugx4C8OdwmDc5wFM1IZ4AaABAg,12763,8304,1,Ugx4C8OdwmDc5wFM1IZ4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,اللهم صل وسلم وبارك على سيدنا محمد وعلى اله وصحبه اجمعين,0,0
Uc0V20xmccI/UgynIZWNoo-yCNsDlMJ4AaABAg,12764,8304,1,UgynIZWNoo-yCNsDlMJ4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,Fucking robbery….wait and see what happens to Tottenham at anfield now,0,0
Uc0V20xmccI/Ugxgg4DEWTCdr-tZpdZ4AaABAg,12765,8304,1,Ugxgg4DEWTCdr-tZpdZ4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,I think we can all agree that “highlights” should be removed from the title of this video…,0,0
Uc0V20xmccI/UgxtRca75USldRUoUX54AaABAg,12766,8304,1,UgxtRca75USldRUoUX54AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,Upsetting to even watch.totally explains how refs get shot in South America,0,0
Uc0V20xmccI/Ugxbk_f8IebHanUTe0h4AaABAg,12767,8304,1,Ugxbk_f8IebHanUTe0h4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,MOTM Simon Hopper ,0,0
Uc0V20xmccI/UgwqUPsQKw3ixIZF5TJ4AaABAg,12768,8304,1,UgwqUPsQKw3ixIZF5TJ4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,Son Heung-min's offside goal two years ago against Liverpool wasn't offside either.😁,12,3
Uc0V20xmccI/UgyflbZOtAL9exPttY94AaABAg,12769,8304,1,UgyflbZOtAL9exPttY94AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,"It is true that refereeing errors affected the course of the match, but the coach also committed the following mistakes, according to the consensus of football analysts: Poor selection of the starting lineup.  Mohamed Salah was left alone in front of three defenders without support from his teammates, and the coach had to partner Nunez alongside him in the attack.  Player Tzoboslai failed to add value to the team defensively and offensively, with no goals scored since the beginning of the season  because if his lack of speed physically. Repeated defensive errors in the team for seasons with the absence of a good right defender.  Poor changes in the second half and the removal of all attackers, which caused pressure on the team and conceded a goal.  Losing today means losing the championship because the competition is intense and we consider every point very valuable.",0,0
Uc0V20xmccI/UgyAlXLexPkXtFtWs094AaABAg,12770,8304,1,UgyAlXLexPkXtFtWs094AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,Thank you LFC for taking on the corrupt PGMOL. Itd time for their self-serving governance to end and for an accountable system to replace it. Wishing you all the best with this challenge. I've been waiting a long time for this and hopeful for positve change. The PGMOL are ruining our beautiful game,0,0
Uc0V20xmccI/UgwN5UOD4gvtPiCD0Fx4AaABAg,12771,8304,1,UgwN5UOD4gvtPiCD0Fx4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,I am waiting the match on Anfield,0,0
Uc0V20xmccI/UgwPMey7o6Sp93MgbUZ4AaABAg,12772,8304,1,UgwPMey7o6Sp93MgbUZ4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,liverpool❤❤🎉,0,0
Uc0V20xmccI/UgxDrW51X1XozZJ9GUV4AaABAg,12773,8304,1,UgxDrW51X1XozZJ9GUV4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,LFC under Klopp are like LFC under Shankly. Indestructible,6,0
Uc0V20xmccI/UgwCaZhOxtNUzmbjY7x4AaABAg,12774,8304,1,UgwCaZhOxtNUzmbjY7x4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,"Too many sending offs since we lack discipline in the g=big moments. Alison was lucky not to pick up a 2nd yellow too when he punched the ball into the stand after Matip scored the winner for Spurs. Alison was always in no man's land for first too,  just sayin....",0,0
Uc0V20xmccI/UgyNo3KN51tdK6W0I394AaABAg,12775,8304,1,UgyNo3KN51tdK6W0I394AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,It is painful,0,0
Uc0V20xmccI/UgxGY65dshv1xf4inaJ4AaABAg,12776,8304,1,UgxGY65dshv1xf4inaJ4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,Shame to refere,0,0
Uc0V20xmccI/UgwOihL4iUMqJ7JSXAN4AaABAg,12777,8304,1,UgwOihL4iUMqJ7JSXAN4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,Liverpool VS spurs+stupid ref + stupid var + f**king human error,0,0
Uc0V20xmccI/UgyjPEGZ2hSyaUDSGqV4AaABAg,12778,8304,1,UgyjPEGZ2hSyaUDSGqV4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,I can't imagine the amount of injustice the players are feeling. Use the anger boys! 😡,0,0
Uc0V20xmccI/UgxJe03cjDH0T9jJtlN4AaABAg,12779,8304,1,UgxJe03cjDH0T9jJtlN4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,Tottenham Don't forget you have to come to anfield,0,0
Uc0V20xmccI/UgziInzB01qbkULOE-p4AaABAg,12780,8304,1,UgziInzB01qbkULOE-p4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,"This game, Spur has 13 men, and Liverpool has 9 men. What a lousy VAR Referee!",0,0
Uc0V20xmccI/UgxLRQbEgTkl-37gb4h4AaABAg,12781,8304,1,UgxLRQbEgTkl-37gb4h4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,The 1st jota yellow card is very much due to the reaction of the player.,0,0
Uc0V20xmccI/UgwQohakZZsLKn7WzUd4AaABAg,12782,8304,1,UgwQohakZZsLKn7WzUd4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,PGMOL AGAIN AGAIN AGAIN ...NOT OFFside...,0,0
Uc0V20xmccI/UgxdBJOuj1s1vriFPNx4AaABAg,12783,8304,1,UgxdBJOuj1s1vriFPNx4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,The referee should seriously do better,0,0
Uc0V20xmccI/UgyuB8yjIIVOwvMK6WJ4AaABAg,12784,8304,1,UgyuB8yjIIVOwvMK6WJ4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,Jota turned into me when I lose the ball on fifa 😂😂,0,0
Uc0V20xmccI/Ugx_cUG6yI85vl1c_jh4AaABAg,12785,8304,1,Ugx_cUG6yI85vl1c_jh4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,Ange  >>> FLopp,0,0
Uc0V20xmccI/UgykfJ-DIeFjiJhrR-h4AaABAg,12786,8304,1,UgykfJ-DIeFjiJhrR-h4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,"Proud of my team, that performance was enough to prove me that we are definitely going for the title , 2 points off the top of the table, we go on and about our business, on to the next game",7,0
Uc0V20xmccI/Ugy5ffJvzsi5nrY3Swx4AaABAg,12787,8304,1,Ugy5ffJvzsi5nrY3Swx4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,lol 8:22 Jota first yellow..how on earth?!! 🤯🤣,4,0
Uc0V20xmccI/Ugyqt_X_h7o54bh7cBJ4AaABAg,12788,8304,1,Ugyqt_X_h7o54bh7cBJ4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,Gomez 4:47 Robertson 8:15 Klopp The most important thing😮❤😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂,0,0
Uc0V20xmccI/Ugzx69wh2WlrHP5DZEB4AaABAg,12789,8304,1,Ugzx69wh2WlrHP5DZEB4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,"At the end of the day, YNWA",0,0
Uc0V20xmccI/UgxpaUvKdN4ppXCujj54AaABAg,12790,8304,1,UgxpaUvKdN4ppXCujj54AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,Despite the bad refereeing and everything was against us we are proud of our team ❤YNWA Greetings to all,2,1
Uc0V20xmccI/Ugx2zshVRf7N889UaSp4AaABAg,12791,8304,1,Ugx2zshVRf7N889UaSp4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,Cruel game,0,0
Uc0V20xmccI/UgxUVpjDxFyiUkozShl4AaABAg,12792,8304,1,UgxUVpjDxFyiUkozShl4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,W Salah,0,0
Uc0V20xmccI/UgyVJfiete8SnMcVTcN4AaABAg,12793,8304,1,UgyVJfiete8SnMcVTcN4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,Matip did great for this game and he was just very unlucky...at the last moment.,1,0
Uc0V20xmccI/UgzcNJfNmfLFbsULNTB4AaABAg,12794,8304,1,UgzcNJfNmfLFbsULNTB4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,Iamliverpoolfc ❤❤,0,0
Uc0V20xmccI/UgzZ_27TXpsgkyf-Eat4AaABAg,12795,8304,1,UgzZ_27TXpsgkyf-Eat4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,Proud of the team Ynwa.,0,0
Uc0V20xmccI/UgwkgsCGiIdM6hTgwxl4AaABAg,12796,8304,1,UgwkgsCGiIdM6hTgwxl4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,Liverpool ❤️,0,0
Uc0V20xmccI/Ugyny1-CHaKWpdrXJul4AaABAg,12797,8304,1,Ugyny1-CHaKWpdrXJul4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,"Can't say ever before I've come out of a loss more in awe of a team than I did yesterday. I love this club, the mentality monsters were back in FULL FORCE yesterday",1,1
Uc0V20xmccI/UgxgFd83tbt5C2QApCp4AaABAg,12798,8304,1,UgxgFd83tbt5C2QApCp4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,YNWA Thailand🇹🇭 💪💪✌,0,0
Uc0V20xmccI/Ugzd-P-I6ZjW3US5YcJ4AaABAg,12799,8304,1,Ugzd-P-I6ZjW3US5YcJ4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,"No, you need to make a significance first and get a point. Please don't stay still. Please.",0,0
Uc0V20xmccI/UgwcdmEtcTdr2EKkW1l4AaABAg,12800,8304,1,UgwcdmEtcTdr2EKkW1l4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,"We were very aggrieved in the match, but we were  We are very optimistic and impressed with the team's strength and preparation and we have to give Klopp all the credit for transforming this team from the miserable, confused team of last year into this amazing team. We have very high hopes for this season ❤",0,0
Uc0V20xmccI/UgzzOfofro4pThxJxRp4AaABAg,12801,8304,1,UgzzOfofro4pThxJxRp4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,Mentality monster,0,0
Uc0V20xmccI/UgzwRuDfWXekvzGQyNZ4AaABAg,12802,8304,1,UgzwRuDfWXekvzGQyNZ4AaABAg,data,items.*,fetched (200),2023-10-16 14:39:42.784799,YouTube:/commentThreads,Mistakes happen,0,0
